413,건장, 씩씩하고 굳셈. <-> 나약(懦弱).
414,건정, ①일의 뒤끝이 깨끗함. ②정결(淨潔).
415,건정건정, 대강대강 빠르게 진행하는 모양.(casually)
416,건주정, 강주정. 취하지도 않았으면서 취한 체하는 주정. 
417,건중그리다, 흐트러진 물건을 대강대강 골라서 가지런하게 하다. > 간종그리다. (준)건중이 다. (부)건중건중.
418,건중이다, 건중그리다(준말).
419,건즐, ①수건과 빗. ②낯 씻고 머리 빗는 일.
420,건투, 잘 싸움. 씩씩하게 일해 나감.
421,건풍, 마른 바람.
422,건풍 떨다, 터무니 없는 말로 풍을 떨다.(talk nonsenses) 
423,건필, ①글씨를 잘 씀. ②문장이나 시를 잘 지음.
424,건하다, ①넉넉하다. ②거나하다. 흥건하다(준말).
425,건학, ①못이나 냇물이 졸아 마름.(drying) ②물건을 말려서 굳게 함.
426,검질기다, 아귓손 있게 성질이 질기다.(persistent)
427,검차다, (성질이)검질기고 세차다.
428,검찰, ①검사하여 살핌. ②<법>죄지은 자취를 찾아 그 속내와 증거를 살핌.
429,검측측하다, ①색깔이 검고 충충하다. ②마음이 음침하여 욕심이 많다.(black-hearted)
430,검측하다, 속검게 욕심이 많다. (형)검측스럽다.
431,검침하다, 마음 속이 검고 구리다.
432,검토, 내용을 충분히 조사하여 연구함.(investigation)
433,검특하다, 마음이 검측스럽다.
434,겁간, = 강간(强姦).
435,겁겁하다, ①급급(汲汲)하다. ②성미가 급하여 참을성이 없다.(impatient)
436,겁결, 겁이 나서 어쩔 줄 모르는 설레. ¶겁결에 범한 죄.
437,겁기, ①험준한 산의 궂고 무시무시한 기운. ②궁한 사람의 얼굴에 나타난 언짢은 기운.(ugly appearance)
438,겁나, 겁약(怯弱).
439,겁략, = 약탈(掠奪).
440,겁박, 위력으로 협박함.(threat)
441,껍신거리다, 채신 없이 꺼불거리다. > 깝신거리다. (부)껍신껍신.
442,겁심, 겁을 내는 마음.
443,겁약, 겁이 많아 마음이 약함. 겁나(怯懦). 소심(小心).
444,껍적거리다, 방정맞게 껍신거리다. > 깝작거리다. (부)껍적껍적.
445,껍죽거리다, 신이 나서 주제넘게 꺼불거리다. > 깝죽거리다. (부)껍죽껍죽.
446,겁탈, ①남의 것을 강제로 빼앗음.(robbery) ②= 강간(强姦).
447,것지르다, 거스르게 지르다.
448,겅더리되다, 파리하여 뼈만 앙상하다. (센)껑더리되다.
449,껑더리되다, 겅더리되다(센말).
450,겅둥, 채신머리 없이 가볍게 뛰는 모양. > 강동. (센)껑뚱. (부)겅둥겅둥. (자)겅둥거리다.
451,껑뚱, 겅둥(센말).
452,겅둥하다," 아랫도리가 너무 드러날 정도로, 입은 옷이 짧다. > 강동하다. (센)껑뚱하다."
453,껑뚱하다, 겅둥하다(센말).
454,겅성드뭇하다, 많은 것이 헤어져 군데군데 있다. (부)겅성드뭇이.
455,껑짜치다, 열적고 어색하며 거북하다.
456,껑쩡, 긴 다리로 힘있게 뛰는 모양. > 깡짱. (거)껑청.
457,겅정거리다, 긴 다리로 냅다 뛰면서 걷다. > 강장거리다. (센)껑쩡거리다. (거)껑청거리다.(부)겅정겅정.
458,껑쩡거리다, 겅정거리다(센말).
459,껑쭝, 긴 다리로 힘있게 솟구어 뛰는 모양. > 깡쫑. (거)껑충. (부)껑쭝껑쭝.
460,겅중거리다, 긴 다리로 자꾸 위로 솟구어 뛰면서 걷다. > 강종거리다. (센)껑쭝거리다. (거)껑충거리다. (부)겅중겅중.
461,껑쭝거리다, 겅중거리다(센말).
462,껑청, 껑쩡(거센말).
463,껑청거리다, 겅정거리다(거센말).
464,껑충, 껑쭝(거센말).
465,껑충거리다, 겅중거리다(거센말).
466,껑충하다, 키가 큰 사람이 다리가 길다. > 깡충하다.
467,겉꾸리다, 속에 있는 언짢은 점이 드러나지 않도록 겉만 잘 꾸미다.
468,겉날리다, 겉으로만 어름어름하여 되는 대로 날려서 일을 하다. ¶일을 겉날리다.
469,겉놀다," ①서로 잘 어울리지 않고 따로따로 놀다. ②못, 나사 같은 것이 잘 맞지 않고 흔들 리고 움직이다."
470,겉똑똑이," 실상은 보잘것 없는데, 겉으로만 똑똑한 체 하는 사람."
471,겉돌다, ①두 물체가 서로 잘 섞이지 않다. ②서로 잘 어울리지 않다.
472,겉약다, 남 보기에만 약다.
473,겉잠, ①깊이 들지 않은 잠. 선잠. ②거짓으로 자는 체하는 일.
474,겉잡다, ①겉으로 대강 어림잡다. ②겉으로 대강 짐작하여 헤아리다.
475,게거품, ①게가 입으로 내는 거품 모양의 침. ②사람이나 동물이 피로하거나 괴로울 때 입 으로 부걱부걱 나오는 거품 같은 침.(foam)
476,게걸, 마구 먹으려고 하는 욕심.(voracity) ¶밥만 보면 게걸 부린다.
477,게걸떼다," 마음껏 먹고 싶은 대로 먹게 되거나, 하고 싶은 대로 되어서 탐욕이 떨어지다."
478,게걸들다, 먹고 싶은 욕심이 마음 깊이 들어 있다.
479,게걸들리다, 먹고 싶은 마음이 가끔 일어나다.
480,게걸스럽다, ①=게검스럽다. ②게걸들린 듯한 태도가 있다.(greedy)
481,게걸장이, 몹시 게걸스러운 사람을 낮잡아 이르는 말.
482,게걸거리다, 불평스럽게 자꾸 떠들다.(grumble) (부)게걸게걸.
483,게걸음, 게 모양으로 옆으로 걷는 걸음.
484,게걸음치다, ①옆으로 걸어 나가다. ②일이나 사업의 진전이 매우 느리다.
485,게검스럽다, 던적스럽게 마구 먹어대어 보기에 흉하다. 게걸스럽다. > 개감스럽다.
486,게꽁지, 지식이나 재주가 없는 사람을 비유한 말.
487,게꽁지만하다, 지식이나 재주가 극히 짧다.
488,께끄름하다, 마음이 깨끗하지 못하고 꺼림하다.
489,께끔하다, 께끄름하다(준말).
490,게기, 기록하여 게시함.(bulletin) 
491,게네, 복수의 상대편을 좀 얕잡아 일컫는 말.(they) ¶게네가 나쁘다.
492,게놈, <생>생물 고유의 염색체(染色體)의 한 조(組). 생존에 필요한 유전자(遺傳 子)의 최소 한도를 함유한 것.
493,께느른하다, 기운이 없거나 맥이 풀려 늘쩍지근하다.(languid) > 깨나른하다.
494,게르다, 게으르다(준말).
495,게름, 게으름(준말).
496,게마인샤프트, <사>공동 사회. 목적 사회. <-> 게젤샤프트.
497,게쉬타포, 반나찌스 운동 단속을 위해 베푼 나찌스 독일의 비밀 경찰.
498,게시," 여러 사람에게 알리기 위하여 써서 붙이거나, 내어 걸어 두루 보게 함. 또는 그런 글발.(notice) X계시."
499,게쉬탈트, = 형태(形態).
500,게양, 높이 달아 올림. ¶국기 게양.
501,게염, 부러워하고 시새워서 탐내는 욕심.
502,게염나다, 게염스런 마음이 나다.
503,게염내다, 게염스런 마음을 내다.
504,게염부리다, 게염스러운 짓을 하다.
505,게재, 신문 따위에 글이나 그림을 실음.
506,게저분하다, 몹시 지저분하다. (센)께저분하다.
507,께저분하다, 게저분하다(센말).
508,께적거리다, 께지럭거리다(준말).
509,게적지근하다, 마음 속으로 지저분스럽게 여기다. (센)께적지근하다.
510,께적지근하다, 게적지근하다(센말).
511,게접스럽다, 몹시 지저분하고 더럽다.(filthy)
512,게정, 불평스럽게 떠드는 말과 행동.
513,게정거리다, 자꾸 게정을 부리다.
514,게정군, 잘 게정부리는 사람.
515,게정내다, 말이나 행동에 불평을 나타내다.
516,게정부리다, 일부러 짓궂게 게정내다.
517,게정피우다, 불평스러운 말과 행동을 겉으로 드러내다.
518,게젤샤프트, <사>이익 사회. <-> 게마인샤프트.
519,께죽거리다, ①마음에 맞지 않아 불평스러운 말로 되씹어 중얼거리다. ②음식을 먹기 싫은 태도로 자꾸 되씹다. > 깨죽거리다. (부)께죽께죽.
520,께지럭거리다, 먹는 일이나 하는 일을 탐탁하지 않게 여겨 게으르게 하다. > 깨지락거리다.(준)께적거리다. 께질거리다. (부)께지럭께지럭.
521,께질거리다, 께지럭거리다(준말).
522,게트림, 거드름을 피우며 하는 트림.
523,게휴, = 휴게(休憩).
524,겨를, 일을 하다가 쉬게 되는 틈. 여가(餘暇). ¶책 읽을 겨를도 없다.
525,겨워하다, 힘에 부치게 여기다.
526,격감, 갑자기 몹시 줄어듦.(sharp decrease) <-> 격증(激增).
527,격나다, 서로 의사가 맞지 않아 사이가 떨어짐. (유)티격나다.
528,격납고, 비행기 따위를 넣는 창고.(hangar)
529,격노, 몹시 성냄.(wild rage)
530,격단, 급하게 흐르는 여울.
531,격담, 가슴에 막힌 가래.
532,격담, ①격에 맞는 말. ②= 격언(格言).
533,격돌, 격렬하게 부딪침.
534,격동, ①심히 움직임. ②몹시 흥분하고 충동함.
535,격랑, 거센 파도. 격파(激波).
536,격려, 마음이나 기운을 북돋우어 힘쓰도록 함.(encouragement)
537,격렬, 심히 맹렬함.(vehemence) ¶격렬한 논조(論調).
538,격례, 일정한 격식으로 되어 있는 관례(慣例).
539,격론, 격렬한 언론과 토론.
540,격류, 몹시 세차게 흐르는 물.
541,격률, <윤>주관적으로 타당한 실천의 원리. 곧 스스로 정하고 스스로 행하는 준칙.(maxim)
542,격리, ①사이를 떼어 놓음.(segregation) ②떨어져 있음.(isolation)
543,격린, 가까이 이웃함.
544,격멸, 쳐서 없애 버림.(annihilation) 
545,격무, ①몹시 바쁘고 힘드는 일.(hard work) ②= 극무(劇務).
546,격문, ①널리 알려 사람들을 부추기기 위하여 써내는 글. ②<제>군사를 모집하기 위 하여 써내던 글.
547,격물, 사물의 이치를 연구함.(study of things)
548,격물치지, 사물의 이치를 연구하여 지식을 확실히 함.
549,격발, 탄환을 쏘려고 장약(裝藥)에 점화(點火)함.
550,격발 장치, 총포를 격발시키기 위한 장치.
551,격발, 심하게 일어남. 또는 일으킴.(outburst)
552,격벽, ①벽을 사이에 둠. ②매우 가까움.
553,격변, 갑자기 심하게 변함.(sudden change)
554,격분, 몹시 흥분함.
555,격분, 몹시 분을 느껴 성이 확 치받침.(wild rage)
556,격살, 쳐서 죽임.
557,격상, 몹시 칭찬함. 격찬(激讚).
558,격색, 멀리 떨어져 막힘.
559,격서, 격문을 적은 글.
560,격설," 외국인이나 야만인이 지껄이는, 알아들을 수 없는 말을 얕잡아 이르는 말."
561,격성," 격심한 정도로 생성, 또는 조성(助成)함. ¶불안의 격성(激成)."
562,격성, 격앙(激昻)한 한 언성.
563,격세, 한 해를 격함. 해가 바뀜.
564,격세 안면, 해가 바뀌도록 오래 만나지 못한 얼굴.
565,격세, ①심한 변천을 지낸 딴 세대. ②세대를 거름.
566,격세 유전, <생>조상(祖上)에 있었던 열성(劣性)의 유전 형질이 한 대 또는 여러 대를 걸러서 뒷세대의 자손에 나타나는 현상. 간헐 유전(間歇遺傳).(atavism)
567,격세지감, 딴 세대(世代)와 같이 몹시 달라진 느낌.
568,격식, 격에 어울리는 법식. ¶격식이 맞다.
569,격실, 옆에 격(隔)해 있는 방.
570,격심, = 격의(隔意).
571,격심, 대단히 심함.
572,격안, 사이가 언덕으로 막힘.
573,격앙, 감정이 몹시 움직여 높아짐.(excitement)
574,격야, 하룻밤을 사이함.
575,격양, 기운이나 감정이 몹시 움직여 들날림.(exaltation)
576,격양, 적을 쳐 물리침.(repulse)
577,격양, ①옛날 중국에서 행하던 유희(遊戱)의 하나. ②흙으로 만든 악기의 하나. ③땅을 두드리며 태평함을 노래함.
578,격양가, 옛날 중국 당요(唐堯) 때에 늙은 농부가 격양하면서 천하가 태평함을 부른 노래.
579,격어, 과격한 말.(harsh remarks)
580,격언, 사리에 맞아 교훈이 될 만한 짧은 말. 격담(格談).(proverb)
581,격외, 보통 격을 벗어난 정도.
582,격원, 사이가 멀리 떨어져 있음.(estrangement)
583,격의, 터 놓지 않는 속마음. 격심(隔心).
584,격자, 몽둥이로 때리고 칼로 찌름.
585,격장, 담 하나를 사이에 둠.
586,격장가, 담 하나를 사이한 이웃집.
587,격장지린, 담을 사이한 가까운 이웃.
588,격전, 격렬한 싸움.(fierce battle)
589,격절, 사이가 떨어져 연락이 아니 됨.(isolation)
590,격절, 박자(拍子)를 맞춤.
591,격절 칭상, 무릎을 치면서 탄복하여 칭찬함. 격절 탄상.
592,격절 탄상, = 격절 칭상.
593,격정, 세게 치미는 감정.
594,격조, ①소식이 오래 막힘. ②서로 멀리 떨어져 있음.
595,격조, ①시가(詩歌)의 체재와 가락.(tone) ②사람의 품격과 지취(志趣).
596,격조파, <문>한시에 있어서 기격(氣格)이 웅대하고 성조(聲調)가 원숙한 글을 쓰는 유파.
597,격증, 갑자기 늘거나 붊.(sudden increase) <-> 격감(激減).
598,격지, 여러 겹으로 붙은 켜.(layers) (부)격지격지.
599,격지, 물건의 켜 사이에 끼운 종이.
600,격지, 떨어져 있는 지방.(distant place)
601,격지다, 서로 뜻이 맞지 않아 교제가 막혀 있다.
602,격차, ①품등이나 자격의 차. ②가격의 차.
603,격차, 동떨어진 차이.(gap)
604,격찬, 몹시 칭찬함.(high praise)
605,격치, ①격물치지(格物致知)의 준말. ②품격(品格)과 운치(韻致).(elegance)
606,격파, = 격랑(激浪).
607,격하, ①격을 한 등급 낮춤.(demotion) ②자격을 낮춤.(degradation)
608,격하다, ①성을 바짝 내다. ②기세(氣勢)가 급하고 거세다.(violent)
609,격하다, 시간 또는 장소에 사이를 두다.(leave an interval)
610,격화, 격렬하여짐.
611,격화 일로, 오로지 격화하여 갈 뿐.
612,격화 소양, 신 신고 발바닥 긁기와 같아 마음에 차지 않는다는 말.
613,격회, 관을 묻을 때에 먼저 그 주위에 석회를 메우는 일.
614,겪다, ①어려운 일이나 경험될 만한 일을 치르다.(experience) ②여러 사람에게 음식을 대 접하다.(feast)
615,겪이, 음식을 차려 남을 대접하는 일.
616,견각, 남에게 거절을 당함. 견퇴(見退).
617,견갑, ①튼튼하게 만든 갑옷. ②단단한 갑각(甲殼).
618,견갑 이병, 튼튼한 무장과 정예(精銳)한 병기를 갖춘 군사.
619,견강, 굳세고 힘이 강함.(sturdiness)
620,견강, 성질이 야무지고 단단함.
621,견강 부회, 말을 억지로 끌어대어 조리에 닿도록 함. (유)궤변(詭辯).
622,견결, ①굳게 결심함. ②단단히 결정함.
623,견경, 물질이 굳고 단단함.
624,견고, ①굳세고 단단함. ②확실함.(solidity)
625,견골, 어깨의 뼈.
626,견권, 정의가 살뜰하여 서로 떨어질 수 없음.
627,견권지정, 마음 속에 굳게 서리어서 잊히지 아니하는 정.
628,견기, 남에게 버림을 받음.
629,견기, ①기미를 알아챔. ②기회를 봄.
630,견돈, ①개와 돼지. ②매우 범용한 사람을 비유하는 말.
631,견련, ①서로 얽히어 관련됨.(connection) ②서로 켕기어 관련시킴.(entanglement)
632,견련보다, ①서로 얽히어 켕김을 받고 있다. ②서로 엇갈리어 원수같이 미워하다.
